Wavelength,%T
729,94.40339804
729.5,94.19260025
730,94.14629936
730.5,94.1272974
731,94.01199818
731.5,94.04730201
732,93.84760261
732.5,93.78970265
733,93.45309734
733.5,93.35380197
734,93.28969717
734.5,92.99219847
735,92.61369705
735.5,92.40480065
736,92.24269986
736.5,92.1875
737,91.99709892
737.5,91.88380241
738,91.72999859
738.5,91.41510129
739,91.16280079
739.5,91.08970165
740,90.89890122
740.5,90.69960117
741,90.42130113
741.5,90.38109779
742,90.16739726
742.5,89.96189833
743,89.81739879
743.5,89.61489797
744,89.81890082
744.5,89.79840279
745,89.74379897
745.5,89.69489932
746,90.18009901
746.5,90.62110186
747,90.7005012
747.5,90.47189951
748,90.32670259
748.5,90.37550092
749,90.56079984
749.5,90.7171011
750,90.64130187
